TrackId,TrackName,Composer,Milliseconds,Bytes,UnitPrice,AlbumTitle,ArtistName,GenreName,MediaTypeName
810,"Hold On","D.Coverdal/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord",306860,10022428,0.99,Stormbringer,"Deep Purple",Rock,"MPEG audio file"
811,"Lady Double Dealer","D.Coverdale/R.Blackmore/Ritchie Blackmore",201482,6554330,0.99,Stormbringer,"Deep Purple",Rock,"MPEG audio file"
812,"You Can't Do it Right (With the One You Love)","D.Coverdale/G.Hughes/Glenn Hughes/R.Blackmore/Ritchie Blackmore",203755,6709579,0.99,Stormbringer,"Deep Purple",Rock,"MPEG audio file"
813,"High Ball Shooter","D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore",267833,8772471,0.99,Stormbringer,"Deep Purple",Rock,"MPEG audio file"
814,"The Gypsy","D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore",242886,7946614,0.99,Stormbringer,"Deep Purple",Rock,"MPEG audio file"
815,"Soldier Of Fortune","D.Coverdale/R.Blackmore/Ritchie Blackmore",193750,6315321,0.99,Stormbringer,"Deep Purple",Rock,"MPEG audio file"
816,"The Battle Rages On","ian paice/jon lord",356963,11626228,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
817,"Lick It Up","roger glover",240274,7792604,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
818,Anya,"jon lord/roger glover",392437,12754921,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
819,"Talk About Love","roger glover",247823,8072171,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
820,"Time To Kill","roger glover",351033,11354742,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
821,"Ramshackle Man","roger glover",334445,10874679,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
822,"A Twist In The Tail","roger glover",257462,8413103,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
823,"Nasty Piece Of Work","jon lord/roger glover",276662,9076997,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
824,Solitaire,"roger glover",282226,9157021,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
825,"One Man's Meat","roger glover",278804,9068960,0.99,"The Battle Rages On","Deep Purple",Rock,"MPEG audio file"
826,"Pour Some Sugar On Me",NULL,292519,9518842,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
827,Photograph,NULL,248633,8108507,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
828,"Love Bites",NULL,346853,11305791,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
829,"Let's Get Rocked",NULL,296019,9724150,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
830,"Two Steps Behind [Acoustic Version]",NULL,259787,8523388,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
831,Animal,NULL,244741,7985133,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
832,"Heaven Is",NULL,214021,6988128,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
833,Rocket,NULL,247248,8092463,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
834,"When Love & Hate Collide",NULL,257280,8364633,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
835,Action,NULL,220604,7130830,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
836,"Make Love Like A Man",NULL,255660,8309725,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
837,"Armageddon It",NULL,322455,10522352,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
838,"Have You Ever Needed Someone So Bad",NULL,319320,10400020,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
839,"Rock Of Ages",NULL,248424,8150318,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
840,Hysteria,NULL,355056,11622738,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
841,"Bringin' On The Heartbreak",NULL,272457,8853324,0.99,"Vault: Def Leppard's Greatest Hits","Def Leppard",Rock,"MPEG audio file"
842,"Roll Call","Jim Beard",321358,10653494,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
843,Otay,"John Scofield, Robert Aries, Milton Chambers and Gary Grainger",423653,14176083,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
844,"Groovus Interruptus","Jim Beard",319373,10602166,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
845,"Paris On Mine","Jon Herington",368875,12059507,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
846,"In Time","Sylvester Stewart",368953,12287103,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
847,"Plan B","Dean Brown, Dennis Chambers & Jim Beard",272039,9032315,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
848,Outbreak,"Jim Beard & Jon Herington",659226,21685807,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
849,"Baltimore, DC","John Scofield",346932,11394473,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
850,"Talkin Loud and Saying Nothin","James Brown & Bobby Byrd",360411,11994859,0.99,Outbreak,"Dennis Chambers",Jazz,"MPEG audio file"
851,Pétala,NULL,270080,8856165,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
852,"Meu Bem-Querer",NULL,255608,8330047,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
853,Cigano,NULL,304692,10037362,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
854,"Boa Noite",NULL,338755,11283582,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
855,"Fato Consumado",NULL,211565,7018586,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
856,"Faltando Um Pedaço",NULL,267728,8788760,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
857,Álibi,NULL,213237,6928434,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
858,Esquinas,NULL,280999,9096726,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
859,Se...,NULL,286432,9413777,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
860,"Eu Te Devoro",NULL,311614,10312775,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
861,Lilás,NULL,274181,9049542,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
862,Acelerou,NULL,284081,9396942,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
863,"Um Amor Puro",NULL,327784,10687311,0.99,"Djavan Ao Vivo - Vol. 02",Djavan,Latin,"MPEG audio file"
864,Samurai,Djavan,330997,10872787,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
865,"Nem Um Dia",Djavan,337423,11181446,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
866,Oceano,Djavan,217338,7026441,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
867,Açai,Djavan,270968,8893682,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
868,Serrado,Djavan,295314,9842240,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
869,"Flor De Lis",Djavan,236355,7801108,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
870,"Amar É Tudo",Djavan,211617,7073899,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
871,Azul,Djavan,253962,8381029,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
872,Seduzir,Djavan,277524,9163253,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
873,"A Carta","Djavan - Gabriel, O Pensador",347297,11493463,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
874,Sina,Djavan,268173,8906539,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
875,Acelerou,Djavan,284133,9391439,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
876,"Um Amor Puro",Djavan,327105,10664698,0.99,"Djavan Ao Vivo - Vol. 1",Djavan,Latin,"MPEG audio file"
877,"O Bêbado e a Equilibrista",NULL,223059,7306143,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
878,"O Mestre-Sala dos Mares",NULL,186226,6180414,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
879,"Atrás da Porta",NULL,166608,5432518,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
880,"Dois Pra Lá, Dois Pra Cá",NULL,263026,8684639,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
881,"Casa no Campo",NULL,170788,5531841,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
882,Romaria,NULL,242834,7968525,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
883,"Alô, Alô, Marciano",NULL,241397,8137254,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
884,"Me Deixas Louca",NULL,214831,6888030,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
885,Fascinação,NULL,180793,5793959,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
886,"Saudosa Maloca",NULL,278125,9059416,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
887,"As Aparências Enganam",NULL,247379,8014346,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
888,Madalena,NULL,157387,5243721,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
889,"Maria Rosa",NULL,232803,7592504,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
890,"Aprendendo A Jogar",NULL,290664,9391041,0.99,"Elis Regina-Minha História","Elis Regina",Latin,"MPEG audio file"
891,Layla,Clapton/Gordon,430733,14115792,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
892,Badge,Clapton/Harrison,163552,5322942,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
893,"I Feel Free",Bruce/Clapton,174576,5725684,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
894,"Sunshine Of Your Love",Bruce/Clapton,252891,8225889,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
895,Crossroads,"Clapton/Robert Johnson Arr: Eric Clapton",253335,8273540,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
896,"Strange Brew",Clapton/Collins/Pappalardi,167810,5489787,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
897,"White Room",Bruce/Clapton,301583,9872606,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
898,"Bell Bottom Blues",Clapton,304744,9946681,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
899,Cocaine,Cale/Clapton,215928,7138399,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
900,"I Shot The Sheriff",Marley,263862,8738973,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
901,"After Midnight","Clapton/J. J. Cale",191320,6460941,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
902,"Swing Low Sweet Chariot","Clapton/Trad. Arr. Clapton",208143,6896288,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
903,"Lay Down Sally",Clapton/Levy,231732,7774207,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
904,"Knockin On Heavens Door",Clapton/Dylan,264411,8758819,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
905,"Wonderful Tonight",Clapton,221387,7326923,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
906,"Let It Grow",Clapton,297064,9742568,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
907,Promises,Clapton/F.eldman/Linn,180401,6006154,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
908,"I Can't Stand It",Clapton,249730,8271980,0.99,"The Cream Of Clapton","Eric Clapton",Blues,"MPEG audio file"
909,Signe,"Eric Clapton",193515,6475042,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
910,"Before You Accuse Me","Eugene McDaniel",224339,7456807,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
911,"Hey Hey","Big Bill Broonzy",196466,6543487,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
912,"Tears In Heaven","Eric Clapton, Will Jennings",274729,9032835,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
913,"Lonely Stranger","Eric Clapton",328724,10894406,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
914,"Nobody Knows You When You're Down & Out","Jimmy Cox",231836,7669922,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
915,Layla,"Eric Clapton, Jim Gordon",285387,9490542,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
916,"Running On Faith","Jerry Lynn Williams",378984,12536275,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
917,"Walkin' Blues","Robert Johnson",226429,7435192,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
918,Alberta,Traditional,222406,7412975,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
919,"San Francisco Bay Blues","Jesse Fuller",203363,6724021,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
920,"Malted Milk","Robert Johnson",216528,7096781,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
921,"Old Love","Eric Clapton, Robert Cray",472920,15780747,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
922,"Rollin' And Tumblin'","McKinley Morgenfield (Muddy Waters)",251768,8407355,0.99,Unplugged,"Eric Clapton",Blues,"MPEG audio file"
923,Collision,"Jon Hudson/Mike Patton",204303,6656596,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
924,Stripsearch,"Jon Hudson/Mike Bordin/Mike Patton",270106,8861119,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
925,"Last Cup Of Sorrow","Bill Gould/Mike Patton",251663,8221247,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
926,"Naked In Front Of The Computer","Mike Patton",128757,4225077,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
927,Helpless,"Bill Gould/Mike Bordin/Mike Patton",326217,10753135,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
928,"Mouth To Mouth","Bill Gould/Jon Hudson/Mike Bordin/Mike Patton",228493,7505887,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
929,"Ashes To Ashes","Bill Gould/Jon Hudson/Mike Bordin/Mike Patton/Roddy Bottum",217391,7093746,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
930,"She Loves Me Not","Bill Gould/Mike Bordin/Mike Patton",209867,6887544,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
931,"Got That Feeling","Mike Patton",140852,4643227,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
932,"Paths Of Glory","Bill Gould/Jon Hudson/Mike Bordin/Mike Patton/Roddy Bottum",257253,8436300,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
933,"Home Sick Home","Mike Patton",119040,3898976,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
934,Pristina,"Bill Gould/Mike Patton",232698,7497361,0.99,"Album Of The Year","Faith No More","Alternative & Punk","MPEG audio file"
935,"Land Of Sunshine",NULL,223921,7353567,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
936,Caffeine,NULL,267937,8747367,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
937,"Midlife Crisis",NULL,263235,8628841,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
938,RV,NULL,223242,7288162,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
939,"Smaller And Smaller",NULL,310831,10180103,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
940,"Everything's Ruined",NULL,273658,9010917,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
941,Malpractice,NULL,241371,7900683,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
942,Kindergarten,NULL,270680,8853647,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
943,"Be Aggressive",NULL,222432,7298027,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
944,"A Small Victory",NULL,297168,9733572,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
945,"Crack Hitler",NULL,279144,9162435,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
946,Jizzlobber,NULL,398341,12926140,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
947,"Midnight Cowboy",NULL,251924,8242626,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
948,Easy,NULL,185835,6073008,0.99,"Angel Dust","Faith No More","Alternative & Punk","MPEG audio file"
949,"Get Out","Mike Bordin, Billy Gould, Mike Patton",137482,4524972,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
950,Ricochet,"Mike Bordin, Billy Gould, Mike Patton",269400,8808812,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
951,Evidence,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",293590,9626136,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
952,"The Gentle Art Of Making Enemies","Mike Bordin, Billy Gould, Mike Patton",209319,6908609,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
953,"Star A.D.","Mike Bordin, Billy Gould, Mike Patton",203807,6747658,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
954,"Cuckoo For Caca","Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",222902,7388369,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
955,"Caralho Voador","Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",242102,8029054,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
956,"Ugly In The Morning","Mike Bordin, Billy Gould, Mike Patton",186435,6224997,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
957,"Digging The Grave","Mike Bordin, Billy Gould, Mike Patton",185129,6109259,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
958,"Take This Bottle","Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",298997,9779971,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
959,"King For A Day","Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",395859,13163733,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
960,"What A Day","Mike Bordin, Billy Gould, Mike Patton",158275,5203430,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
961,"The Last To Know","Mike Bordin, Billy Gould, Mike Patton",267833,8736776,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
962,"Just A Man","Mike Bordin, Billy Gould, Mike Patton",336666,11031254,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
963,"Absolute Zero","Mike Bordin, Billy Gould, Mike Patton",181995,5929427,0.99,"King For A Day Fool For A Lifetime","Faith No More",Rock,"MPEG audio file"
964,"From Out Of Nowhere","Faith No More",202527,6587802,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
965,Epic,"Faith No More",294008,9631296,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
966,"Falling To Pieces","Faith No More",316055,10333123,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
967,"Surprise! You're Dead!","Faith No More",147226,4823036,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
968,"Zombie Eaters","Faith No More",360881,11835367,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
969,"The Real Thing","Faith No More",493635,16233080,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
970,"Underwater Love","Faith No More",231993,7634387,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
971,"The Morning After","Faith No More",223764,7355898,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
972,"Woodpecker From Mars","Faith No More",340532,11174250,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
973,"War Pigs","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",464770,15267802,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
974,"Edge Of The World","Faith No More",250357,8235607,0.99,"The Real Thing","Faith No More","Alternative & Punk","MPEG audio file"
975,"Deixa Entrar",NULL,33619,1095012,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
976,"Falamansa Song",NULL,237165,7921313,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
977,"Xote Dos Milagres",NULL,269557,8897778,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
978,"Rindo À Toa",NULL,222066,7365321,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
979,Confidência,NULL,222197,7460829,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
980,"Forró De Tóquio",NULL,169273,5588756,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
981,"Zeca Violeiro",NULL,143673,4781949,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
982,Avisa,NULL,355030,11844320,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
983,Principiando/Decolagem,NULL,116767,3923789,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
984,Asas,NULL,231915,7711669,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
985,"Medo De Escuro",NULL,213760,7056323,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
986,Oração,NULL,271072,9003882,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
987,"Minha Gata",NULL,181838,6039502,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
988,Desaforo,NULL,174524,5853561,0.99,"Deixa Entrar",Falamansa,Latin,"MPEG audio file"
989,"In Your Honor","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",230191,7468463,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
990,"No Way Back","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",196675,6421400,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
991,"Best Of You","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",255712,8363467,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
992,DOA,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",252186,8232342,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
993,Hell,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",117080,3819255,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
994,"The Last Song","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",199523,6496742,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
995,"Free Me","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",278700,9109340,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
996,Resolve,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",288731,9416186,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
997,"The Deepest Blues Are Black","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",238419,7735473,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
998,"End Over End","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",352078,11395296,0.99,"In Your Honor [Disc 1]","Foo Fighters",Rock,"MPEG audio file"
999,Still,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",313182,10323157,0.99,"In Your Honor [Disc 2]","Foo Fighters",Rock,"MPEG audio file"
1000,"What If I Do?","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",302994,9929799,0.99,"In Your Honor [Disc 2]","Foo Fighters",Rock,"MPEG audio file"
